FIRE_CAUSE,FCODE,FIRESTATUS,FIRE_CENTR,FIRE_TYPE,FIRE_YEAR,FIRE_NO,SHAPE,SIZE_HA,FIRE_NT_NM,LATITUDE,FIRE_NT_LK,FIRE_NT_ID,ZONE,FIRE_ID,IGN_DATE,GEO_DESC,LONGITUDE,OBJECTID,X,Y
Lightning,JA70003000,Fire of Note,5,Fire,2018,K41800,,508.000,Harris Creek FSR,50.1253,http://bcfireinfo.for.gov.bc.ca/hprScripts/WildfireNews/OneFire.asp?ID=728,728,4,1800,20180731000000,Harris Creek FSR,-118.8955,2886623,1507110.4349999996,593187.8209999995
Lightning,JA70003000,Not Active,5,Fire,2018,K41809,,20.000,Proctor Rd,50.3154,http://bcfireinfo.for.gov.bc.ca/hprScripts/WildfireNews/OneFire.asp?ID=725,725,4,1809,20180801000000,Proctor Rd,-118.7810,2886624,1513105.5510000000,615055.9539999990
,JA70003000,Active,5,Fire,2018,K41812,,31.000,,50.7388,,,4,1812,20180801000000,Derry Drainage,-118.5134,2886625,1527076.4470000002,663897.4289999995
Lightning,JA70003000,Fire of Note,5,Fire,2018,K41813,,1861.000,Mabel Creek,50.6212,http://bcfireinfo.for.gov.bc.ca/hprScripts/WildfireNews/OneFire.asp?ID=724,724,4,1813,20180801000000,Mabel Creek,-118.5988,2886626,1522454.4670000006,650246.9559999984
Lightning,JA70003000,Not Active,5,Fire,2018,K41870,,114.600,Monte Lake,50.4391,http://bcfireinfo.for.gov.bc.ca/hprScripts/WildfireNews/OneFire.asp?ID=723,723,4,1870,20180801000000,Monte Lake,-119.8507,2886627,1436085.7130000007,621594.4969999976
,JA70003000,Not Active,5,Fire,2018,K41874,,0.009,,50.8927,,,4,1874,20180801000000,Wap creek,-118.4632,2886628,1528776.2800000010,681312.8859999953
Lightning,JA70003000,Not Active,5,Fire,2018,K41881,,0.009,,50.8274,,,4,1881,20180801000000,Bastion Point,-119.1104,2886629,1484230.1449999998,669439.9719999982
Lightning,JA70003000,Not Active,5,Fire,2018,K41898,,0.009,,50.8857,,,4,1898,20180801000000,W slope of Mt English,-118.4342,2886630,1530892.5340000002,680751.8360000020
Lightning,JA70003000,Active,5,Fire,2018,K41899,,23.760,,50.9140,,,4,1899,20180801000000,Upper Eagle River,-118.3665,2886631,1535280.6620000000,684396.1470000008
Lightning,JA70003000,Not Active,5,Fire,2018,K41915,,0.009,,50.8233,,,4,1915,20180801000000,Wap Creek 3,-118.5945,2886632,1520408.4549999998,672646.3660000004
Lightning,JA70003000,Not Active,5,Fire,2018,K41922,,0.009,,50.8188,,,4,1922,20180801000000,Cavanaugh Creek,-118.5956,2886633,1520380.6399999987,672147.1150000039
,JA70003000,Not Active,5,Fire,2018,K41943,,0.009,,50.8379,,,4,1943,20180801000000,3 km E of Bastion Point,-119.1158,2886634,1483735.5959999987,670570.1080000075
,JA70003000,Not Active,5,Fire,2018,K41981,,0.009,,50.9882,,,4,1981,20180801000000,Ross Creek,-119.1925,2886635,1476760.1299999999,686712.3969999980
,JA70003000,Active,5,Fire,2018,K41987,,0.009,,50.5389,,,4,1987,20180801000000,Spectrum Creek,-118.3776,2886636,1538998.5830000001,642787.0200000014
Lightning,JA70003000,Not Active,5,Fire,2018,K41991,,0.009,,50.8923,,,4,1991,20180802000000,S of Eagle Bay,-119.1226,2886637,1482671.7349999994,676552.4859999996
Lightning,JA70003000,Active,5,Fire,2018,K42022,,16.000,,50.5610,,,4,2022,20180802000000,Finlyson Lakes,-118.5871,2886638,1523976.7869999991,643667.0669999989
Lightning,JA70003000,Not Active,5,Fire,2018,K42039,,0.009,,50.3867,,,4,2039,20180802000000,Jupiter Creek,-119.8664,2886639,1435481.1109999993,615686.5840000007
Lightning,JA70003000,Not Active,5,Fire,2018,K42040,,2.000,,50.4102,,,4,2040,20180802000000,Ireland Creek,-118.6404,2886640,1521968.5720000006,626577.4119999968
Lightning,JA70003000,Not Active,5,Fire,2018,K42044,,0.120,,50.2959,,,4,2044,20180802000000,Silver Hills,-118.6517,2886641,1522483.6109999996,613839.1030000011
Lightning,JA70003000,Active,5,Fire,2018,K42067,,133.600,,50.5934,,,4,2067,20180803000000,Whip Creek,-118.5665,2886642,1525052.8640000008,647408.5800000001
Lightning,JA70003000,Not Active,5,Fire,2018,K42089,,0.009,,50.8144,,,4,2089,20180731000000,Pintail Lake,-118.6190,2886643,1518792.1400000001,671486.1299999999
Lightning,JA70003000,Not Active,5,Fire,2018,K42096,,0.009,,50.7295,,,4,2096,20180803000000,Iron Creek #2,-118.5284,2886644,1526137.6950000001,662749.2189999940
Lightning,JA70003000,Active,5,Fire,2018,K42099,,1.200,,50.7347,,,4,2099,20180803000000,North Tip of Mabel Lake,-118.6217,2886645,1519527.3199999996,662641.0629999982
Lightning,JA70003000,Not Active,5,Fire,2018,K42116,,0.009,,50.3557,,,4,2116,20180803000000,Silver Ireland FSR,-118.6151,2886646,1524384.6289999993,620730.0320000052
Lightning,JA70003000,Active,5,Fire,2018,K42136,,0.100,,50.6321,,,4,2136,20180804000000,Hound Creek,-118.5107,2886647,1528524.6240000003,652107.8329999978
Lightning,JA70003000,Active,5,Fire,2018,K42143,,4.800,,50.6838,,,4,2143,20180804000000,E of Tsuius Mountain,-118.3844,2886648,1536782.8629999997,658773.0240000002
Lightning,JA70003000,Active,5,Fire,2018,K42146,,2.100,,50.7432,,,4,2146,20180804000000,SW Green Bush Lake,-118.3809,2886649,1536320.9580000015,665382.0189999938
Lightning,JA70003000,Active,5,Fire,2018,K42148,,5.900,,50.7897,,,4,2148,20180804000000,NW Green Bush Lake,-118.3768,2886650,1536051.4580000015,670554.5779999960
Lightning,JA70003000,Active,5,Fire,2018,K42185,,35.000,,50.7109,,,4,2185,20180805000000,Devil Creek,-118.5780,2886651,1522876.0679999997,660330.0609999970
Lightning,JA70003000,Not Active,5,Fire,2018,K42194,,0.050,,51.0611,,,4,2194,20180805000000,Adams Plateu,-119.4703,2886652,1456611.9229999997,692965.5790000046
Lightning,JA70003000,Not Active,5,Fire,2018,K42243,,0.009,,50.8959,,,4,2243,20180806000000,Victor FSR,-118.4530,2886653,1529453.2300000004,681736.1820000000
Lightning,JA70003000,Active,5,Fire,2018,K42398,,4.100,,51.1974,,,4,2398,20180810000000,Pukeashun Park  **Modified response**,-119.2642,2886654,1469536.7960000010,709426.4400000004
Lightning,JA70003000,Active,5,Fire,2018,K42414,,0.300,,51.4320,,,4,2414,20180810000000,Seymour River  **Modified Response**,-118.8665,2886655,1494543.1539999996,738139.3319999976
,JA70003000,Active,5,Fire,2018,K42438,,0.009,,50.9508,,,4,2438,20180811000000,Mount Griffin 1,-118.5528,2886656,1521839.5199999998,687074.8279999970
Lightning,JA70003000,Active,5,Fire,2018,K42448,,22.900,,50.4336,,,4,2448,20180811000000,Sprokton Creek,-118.5676,2886657,1526841.3489999990,629704.9650000008
Lightning,JA70003000,Not Active,5,Fire,2018,K42472,,0.009,,50.7387,,,4,2472,20180811000000,North of Noisy Creek,-118.6325,2886658,1518725.8740000001,663003.1769999992
Lightning,JA70003000,Active,5,Fire,2018,K42488,,0.009,,50.9082,,,4,2488,20180811000000,North Wap,-118.5928,2886659,1519540.9100000004,682064.5059999991
Lightning,JA70003000,Active,5,Fire,2018,K42495,,0.009,,50.9551,,,4,2495,20180811000000,Mount Griffin 2,-118.5581,2886660,1521418.3480000002,687519.0479999986
Lightning,JA70003000,Not Active,5,Fire,2018,K42519,,0.200,,50.1669,,,4,2519,20180811000000,McMullen Creek,-119.5321,2886661,1461386.0280000011,593438.6019999953
Lightning,JA70003000,Not Active,5,Fire,2018,K42572,,0.009,,51.1718,,,4,2572,20180811000000,Perry River,-118.7076,2886662,1508496.2579999992,710431.8049999988
Lightning,JA70003000,Not Active,5,Fire,2018,K42696,,0.009,,50.8741,,,4,2696,20180816000000,S of Victor FSR,-118.4673,2886663,1528711.2329999995,679219.2860000022
Lightning,JA70003000,Active,5,Fire,2018,K42705,,5.000,,50.2878,,,4,2705,20180816000000,Woodward Creek,-118.7019,2886664,1519024.4120000005,612573.8319999985
Lightning,JA70003000,Not Active,5,Fire,2018,K42711,,0.009,,50.3029,,,4,2711,20180816000000,Silver Hills,-118.7008,2886665,1518926.1129999992,614262.1600000001
Lightning,JA70003000,New,5,Fire,2018,K42727,,0.009,,50.5542,,,4,2727,20180817000000,Simard Creek,-118.6902,2886666,1516795.8670000006,642154.7720000008
,JA70003000,New,5,Fire,2018,K42733,,7.000,,50.5141,,,4,2733,20180817000000,Deer Creek,-118.3946,2886667,1538097.0979999993,639913.2949999990
Lightning,JA70003000,New,5,Fire,2018,K42734,,0.100,,50.7082,,,4,2734,20180817000000,Devil Creek FSR,-118.5678,2886668,1523617.6609999998,660105.9020000007
Lightning,JA70003000,Active,5,Fire,2018,K42737,,0.100,,51.3067,,,4,2737,20180816000000,Humamilt Lake,-119.0268,2886669,1484837.8470000008,723143.6490000002
Lightning,JA70003000,New,5,Fire,2018,K42748,,0.100,,51.1880,,,4,2748,20180817000000,Perry River,-118.6920,2886670,1509395.3899999992,712338.9729999993
,JA70003000,New,5,Fire,2018,K42749,,0.009,,50.9375,,,4,2749,20180817000000,Mount Griffin 3,-118.5835,2886671,1519852.3150000006,685374.2489999989
Person,JA70003000,Not Active,5,Fire,2018,K50001,,0.700,,49.0739,,,5,1,20180401000000,1 km East of Osoyoos,-119.4679,2886672,1477143.8410000009,472867.6279999977
Person,JA70003000,Not Active,5,Fire,2018,K50007,,3.000,,49.5016,,,5,7,20180411000000,W Bench Dr,-119.6254,2886673,1461400.0399999991,519156.4220000049
Person,JA70003000,Not Active,5,Fire,2018,K50010,,0.400,,49.0738,,,5,10,20180413000000,End of Radio Tower Rd,-119.4735,2886674,1476740.4380000005,472821.0120000020
Person,JA70003000,Not Active,5,Fire,2018,K50021,,0.300,,49.0702,,,5,21,20180420000000,Tower Rd,-119.4720,2886675,1476883.9229999995,472434.5499999980
Person,JA70003000,Not Active,5,Fire,2018,K50022,,10.000,,49.0695,,,5,22,20180420000000,Henry Crescent,-119.7269,2886676,1458321.2990000008,470667.9940000018
Person,JA70003000,Not Active,5,Fire,2018,K50120,,0.009,,49.3352,,,5,120,20180506000000,Nickel Plate - Hedley Rd 7.5 km,-120.0257,2886677,1434056.6820000003,498194.2080000043
Person,JA70003000,Not Active,5,Fire,2018,K50406,,3.500,,49.8321,,,5,406,20180526000000,Mission Hill,-119.5904,2886678,1460603.0820000002,555976.9239999996
Person,JA70003000,Not Active,5,Fire,2018,K50432,,0.009,,49.7770,,,5,432,20180527000000,5km on Gillard FSR,-119.4556,2886679,1470830.9290000005,550758.7210000027
Person,JA70003000,Not Active,5,Fire,2018,K50436,,5.100,,49.1871,,,5,436,20180528000000,Wolfcub Creek,-119.4422,2886680,1477852.5190000008,485562.6009999933
Person,JA70003000,Not Active,5,Fire,2018,K50460,,0.009,,49.7894,,,5,460,20180602000000,1.5 km Gillard FSR,-119.4957,2886681,1467827.1930000000,551871.4689999986
Person,JA70003000,Not Active,5,Fire,2018,K50506,,0.009,,49.6589,,,5,506,20180608000000,Chute Lake Road,-119.6014,2886682,1461549.9720000005,536720.0369999986
Person,JA70003000,Not Active,5,Fire,2018,K50548,,0.009,,49.8668,,,5,548,20180617000000,Carre Road,-119.6830,2886683,1453624.3319999999,559216.8390000006
Person,JA70003000,Not Active,5,Fire,2018,K50555,,10.600,,49.1884,,,5,555,20180618000000,McKinney Rd,-119.5158,2886684,1472490.1100000001,485212.2860000031
Lightning,JA70003000,Not Active,5,Fire,2018,K50589,,0.100,,49.5272,,,5,589,20180620000000,Harris Creek,-119.4643,2886685,1472762.9150000005,523054.6790000005
Lightning,JA70003000,Not Active,5,Fire,2018,K50724,,1.900,,49.2049,,,5,724,20180621000000,Barcelo Canyon,-119.7411,2886686,1455955.8000000003,485560.7160000028
Lightning,JA70003000,Not Active,5,Fire,2018,K50910,,0.200,,49.4942,,,5,910,20180624000000,Idleback Lake,-119.2757,2886687,1486716.9359999988,520675.6130000008
Lightning,JA70003000,Not Active,5,Fire,2018,K50921,,0.009,,49.4093,,,5,921,20180625000000,Marron Valley,-119.7023,2886688,1456756.8759999999,508436.1979999999
Lightning,JA70003000,Not Active,5,Fire,2018,K50924,,0.009,,49.2357,,,5,924,20180625000000,SW of Madden Lake,-119.6452,2886689,1462621.1610000008,489595.4769999990
Person,JA70003000,Not Active,5,Fire,2018,K50936,,0.009,,49.2360,,,5,936,20180626000000,Secrest Hill,-119.5784,2886690,1467465.8660000006,490061.7429999951
Person,JA70003000,Not Active,5,Fire,2018,K50993,,0.400,,49.9748,,,5,993,20180602000000,Lambly Lake,-119.7579,2886691,1447199.4539999994,570709.8749999953
Person,JA70003000,Not Active,5,Fire,2018,K51039,,1.000,,49.0129,,,5,1039,20180706000000,Nighthawk Rd,-119.6731,2886692,1462799.5919999992,464763.2529999977
Person,JA70003000,Not Active,5,Fire,2018,K51070,,0.009,,49.8682,,,5,1070,20180706000000,Telemark,-119.6953,2886693,1452723.8329999996,559301.8969999999
Lightning,JA70003000,Not Active,5,Fire,2018,K51091,,1.220,,49.9568,,,5,1091,20180707000000,Harding Creek,-119.7521,2886694,1447791.1669999994,568754.3170000007
Person,JA70003000,Not Active,5,Fire,2018,K51094,,0.009,,49.9141,,,5,1094,20180709000000,Jackpine FSR,-119.7154,2886695,1450836.7059999998,564254.9749999978
Person,JA70003000,Not Active,5,Fire,2018,K51095,,0.009,,49.7824,,,5,1095,20180709000000,83 km 201,-119.0931,2886696,1496768.3150000004,553841.0729999999
Lightning,JA70003000,Not Active,5,Fire,2018,K51120,,0.009,,49.3459,,,5,1120,20180711000000,Mount Christie,-119.4751,2886697,1473842.4539999997,502914.9820000064
Lightning,JA70003000,Not Active,5,Fire,2018,K62590,,0.600,,49.1459,,,6,2590,20180811000000,Bobcat,-120.4492,2886824,1405001.3849999998,474730.5429999996
Lightning,JA70003000,Not Active,5,Fire,2018,K62621,,0.100,,49.1616,,,6,2621,20180813000000,Bobcat N,-120.4438,2886825,1405252.1890000005,476494.2350000003
Lightning,JA70003000,Not Active,5,Fire,2018,K62683,,0.200,,49.4022,,,6,2683,20180815000000,Stemwinder,-120.1294,2886826,1425918.8029999996,504992.8999999985
Lightning,JA70003000,Active,5,Fire,2018,K62690,,6000.000,,49.1829,,,6,2690,20180815000000,Cool Creek,-120.3105,2886827,1414763.7399999995,479630.7759999987
Lightning,JA70003000,Not Active,5,Fire,2018,K62708,,0.360,,49.2404,,,6,2708,20180816000000,Crater Mountain,-120.0529,2886828,1432964.0649999992,487532.5949999988
,JA70003000,New,5,Fire,2018,K62746,,0.009,,50.0905,,,6,2746,20180817000000,Lindley Creek,-120.8583,2886829,1367583.3700000001,577207.5820000041
Lightning,JA70003000,New,5,Fire,2018,K62747,,0.100,,49.6046,,,6,2747,20180817000000,Hamilton Pond,-120.0857,2886830,1427205.2360000000,527668.0360000022
Person,JA70003000,Not Active,5,Fire,2018,K70009,,17.800,,50.2427,,,7,9,20180412000000,S of Ferry,-121.5836,2886831,1314750.7590000005,590608.5470000030
Person,JA70003000,Not Active,5,Fire,2018,K70026,,0.200,,50.2288,,,7,26,20180423000000,Intersection Hwy 1 and Transition Rd,-121.5788,2886832,1315183.3320000002,589078.6759999990
Person,JA70003000,Not Active,5,Fire,2018,K70058,,0.009,,50.2286,,,7,58,20180427000000,Old Trans Canada Hwy,-121.5789,2886833,1315182.3180000009,589059.9059999995
Person,JA70003000,Not Active,5,Fire,2018,K70059,,0.100,,50.2285,,,7,59,20180428000000,Old Trans-Canada Hwy Rd,-121.5796,2886834,1315132.2959999999,589040.1899999995
Person,JA70003000,Not Active,5,Fire,2018,K70089,,3.000,,50.6508,,,7,89,20180502000000,McGillivray Creek,-122.4127,2886835,1253418.1549999993,632628.3640000019
Person,JA70003000,Not Active,5,Fire,2018,K70139,,0.009,,50.3792,,,7,139,20180509000000,6 km S of Spences Bridge E side of Hwy,-121.3979,2886836,1326977.3699999999,606610.0520000076
Person,JA70003000,Not Active,5,Fire,2018,K70181,,0.009,,50.7450,,,7,181,20180513000000,Fountain Flats Rail Line,-121.8654,2886837,1291422.9000000006,645205.7630000003
Person,JA70003000,Not Active,5,Fire,2018,K70207,,5.000,,50.8914,,,7,207,20180515000000,4 km Yalakom Rd left on Buck Creek,-122.2325,2886838,1264710.2380000006,660035.5929999994
Person,JA70003000,Not Active,5,Fire,2018,K70348,,483.000,Xusum Creek,50.6363,http://bcfireinfo.for.gov.bc.ca/hprScripts/WildfireNews/OneFire.asp?ID=682,682,7,348,20180523000000,Xusum Creek,-122.4352,2886839,1251906.5640000000,630935.7599999988
Person,JA70003000,Not Active,5,Fire,2018,K70375,,0.330,,50.0316,,,7,375,20180525000000,3km S of Jackass Mtn,-121.5382,2886840,1319461.2639999995,567367.6310000028
Person,JA70003000,Not Active,5,Fire,2018,K70410,,0.009,,50.2632,,,7,410,20180527000000,Frog Rock,-121.4064,2886841,1327208.5760000004,593682.4600000018
Lightning,JA70003000,Not Active,5,Fire,2018,K70537,,0.009,,50.5126,,,7,537,20180615000000,Nesikep Creek,-121.7498,2886842,1301113.8740000003,619859.1780000012
Lightning,JA70003000,Not Active,5,Fire,2018,K70599,,0.009,,50.4030,,,7,599,20180621000000,Blowdown Creek,-122.2776,2886843,1264399.4439999992,605574.0990000051
Lightning,JA70003000,Not Active,5,Fire,2018,K70613,,0.400,,50.2113,,,7,613,20180620000000,Nakaia Creek,-121.6689,2886844,1308890.7180000003,586740.3189999992
Lightning,JA70003000,Not Active,5,Fire,2018,K70699,,0.009,,50.0651,,,7,699,20180620000000,Hanging Valley,-121.5897,2886845,1315545.7409999999,570855.7690000013
Lightning,JA70003000,Not Active,5,Fire,2018,K70721,,0.009,,50.9281,,,7,721,20180621000000,Lake La Mare,-122.3047,2886846,1259426.3669999994,663849.2779999999
Lightning,JA70003000,Not Active,5,Fire,2018,K70736,,0.009,,50.4590,,,7,736,20180620000000,4km NW of Spences Bridge,-121.3733,2886847,1328144.1240000005,615585.9860000005
Lightning,JA70003000,Not Active,5,Fire,2018,K70741,,0.009,,50.7799,,,7,741,20180621000000,Black Hills,-121.9481,2886848,1285381.5559999996,648748.2570000011
Lightning,JA70003000,Not Active,5,Fire,2018,K70748,,2.080,,50.3246,,,7,748,20180620000000,W Slope by Gold Pan,-121.4220,2886849,1325662.3580000002,600424.9479999989
Lightning,JA70003000,Not Active,5,Fire,2018,K70818,,0.009,,50.9213,,,7,818,20180621000000,2 Km from Lake La Mare,-122.2736,2886850,1261647.8230000001,663209.5170000019
Lightning,JA70003000,Not Active,5,Fire,2018,K70826,,0.030,,50.4808,,,7,826,20180621000000,7 Km N. of Spences Bridge,-121.3679,2886851,1328370.9080000005,618021.3480000002
Lightning,JA70003000,Not Active,5,Fire,2018,K70844,,0.009,,50.4843,,,7,844,20180622000000,Twaal Creek,-121.3307,2886852,1330976.1260000009,618584.8839999968
Person,JA70003000,Not Active,5,Fire,2018,K71026,,0.009,,50.3349,,,7,1026,20180705000000,S of Shaw Spring,-121.3979,2886853,1327294.7270000004,601685.0010000002
Lightning,JA70003000,Not Active,5,Fire,2018,K71171,,0.009,,50.0653,,,7,1171,20180715000000,Moriyama Creek,-121.5894,2886854,1315563.6449999991,570875.5549999988
,JA70003000,Not Active,5,Fire,2018,K71429,,85.000,,50.4484,,,7,1429,20180723000000,N of Spences Bridge,-121.3107,2886855,1332657.2480000004,614693.7449999992
Lightning,JA70003000,Active,6,Fire,2018,N22297,,8.000,,51.1893,,,2,2297,20180807000000,Bald Mountain,-117.2899,2886950,1606655.1509999991,723529.7820000052
Lightning,JA70003000,Not Active,6,Fire,2018,N22392,,0.070,,51.0610,,,2,2392,20180810000000,Aspen Road,-116.6688,2886951,1651551.2779999995,714876.8419999992
Lightning,JA70003000,Not Active,6,Fire,2018,N22529,,0.020,,50.5663,,,2,2529,20180811000000,Stoddart Creek,-115.9722,2886952,1707650.4419999996,667000.0850000018
Lightning,JA70003000,Not Active,6,Fire,2018,N22531,,0.300,,50.5535,,,2,2531,20180811000000,Shuswap Creek,-115.9667,2886953,1708240.7300000000,665645.1110000024
Person,JA70003000,Not Active,6,Fire,2018,N22582,,0.009,,51.0977,,,2,2582,20180812000000,McMurdo Creek,-117.1268,2886954,1619232.4339999999,714819.8149999985
Lightning,JA70003000,Active,6,Fire,2018,N22687,,0.500,,50.8762,,,2,2687,20180815000000,Kain Creek,-116.6346,2886955,1656638.8620000004,694792.1700000009
Person,JA70003000,Not Active,6,Fire,2018,N40335,,0.009,,52.0823,,,4,335,20180522000000,Potlatch Creek,-118.4720,2886956,1514094.5180000013,813039.8449999932
Person,JA70003000,Not Active,6,Fire,2018,N40563,,0.565,,51.0090,,,4,563,20180619000000,Mount Revelstoke,-118.1677,2886957,1547997.4260000004,696437.0820000004
Lightning,JA70003000,Not Active,6,Fire,2018,N41052,,0.009,,51.2700,,,4,1052,20180707000000,Frisby Creek,-118.3324,2886958,1533381.5429999991,724067.3930000002
Lightning,JA70003000,Not Active,6,Fire,2018,N41255,,0.009,,51.0090,,,4,1255,20180717000000,Greely Rd,-118.0343,2886959,1557292.5690000004,697473.1419999991
Lightning,JA70003000,Not Active,6,Fire,2018,N41270,,0.400,,51.3082,,,4,1270,20180718000000,Frenchman's Ridge,-116.9065,2886960,1631517.5489999999,740028.6440000022
Lightning,JA70003000,Not Active,6,Fire,2018,N41271,,0.020,,50.9241,,,4,1271,20180717000000,Lower Begbie Creek,-118.1847,2886961,1547857.3260000004,686905.3350000000
Lightning,JA70003000,Not Active,6,Fire,2018,N41272,,0.010,,50.9312,,,4,1272,20180717000000,Mount MacPherson-Modified Response,-118.2487,2886962,1543298.8340000007,687199.4120000005
Lightning,JA70003000,Not Active,6,Fire,2018,N41287,,0.020,,51.3400,,,4,1287,20180718000000,Glenogle Creek,-116.9167,2886963,1630358.3849999991,743452.9430000065
Lightning,JA70003000,Not Active,6,Fire,2018,N41290,,0.600,,51.0043,,,4,1290,20180718000000,N/W Twin Butte Drainage,-118.0122,2886964,1558890.6780000012,697130.9489999944
Lightning,JA70003000,Not Active,6,Fire,2018,N41305,,0.500,,51.0186,,,4,1305,20180718000000,Beaverfoot,-116.2922,2886965,1678328.2760000005,713738.0669999998
Lightning,JA70003000,Not Active,6,Fire,2018,N41306,,0.100,,50.8607,,,4,1306,20180718000000,Mt. Cartier to the South,-118.0202,2886966,1560136.1449999991,681173.2390000047
Lightning,JA70003000,Not Active,6,Fire,2018,N41322,,3.500,,51.8584,,,4,1322,20180719000000,Chatter Creek East Modified Response,-117.5742,2886967,1578095.2290000003,795168.3550000042
